Whites-wins,967,1320
Whites-wins,587,1748
Blacks-wins,889,882
Blacks-wins,686,641
Blacks-wins,808,658
Whites-wins,615,677
Whites-wins,501,758
Whites-wins,482,706
Blacks-wins,860,831
Whites-wins,626,1343
Whites-wins,621,988
Blacks-wins,899,502
Blacks-wins,717,594
Whites-wins,513,539
Whites-wins,520,901
Blacks-wins,736,618
Whites-wins,719,947
Blacks-wins,846,703
Whites-wins,804,1349
Blacks-wins,1016,604
Whites-wins,590,1088
Whites-wins,759,773
Blacks-wins,799,632
Blacks-wins,1221,843
Whites-wins,477,518
Whites-wins,765,963
Blacks-wins,1282,891
Whites-wins,262,648
Whites-wins,660,734
Blacks-wins,1198,600
Whites-wins,643,955
Blacks-wins,1422,1255
Blacks-wins,719,607
Whites-wins,727,1022
Whites-wins,497,824
Whites-wins,386,722
Whites-wins,489,781
Whites-wins,646,728
Blacks-wins,907,465
Blacks-wins,517,410
Whites-wins,1022,1448
Whites-wins,971,1660
Whites-wins,637,1452
Whites-wins,507,951
Blacks-wins,1083,661
Whites-wins,997,1498
Blacks-wins,549,424
Blacks-wins,809,735
Blacks-wins,913,877
Whites-wins,689,1706
Whites-wins,420,720
Blacks-wins,682,273
Whites-wins,702,899
Blacks-wins,922,815
Whites-wins,355,649
Whites-wins,605,1218
Blacks-wins,1350,753
Whites-wins,517,955
Blacks-wins,977,674
Whites-wins,811,1169
Blacks-wins,1371,584
Blacks-wins,784,526
Whites-wins,378,885
Blacks-wins,1408,500
Whites-wins,856,1072
Whites-wins,744,974
Whites-wins,1361,1697
Whites-wins,555,779
Blacks-wins,957,381
Whites-wins,745,930
Blacks-wins,767,260
Blacks-wins,2264,1130
Blacks-wins,560,498
Whites-wins,633,670
Blacks-wins,1073,880
Blacks-wins,1116,609
Whites-wins,1012,1278
Whites-wins,712,1182
Whites-wins,664,925
Blacks-wins,1051,928
Blacks-wins,1404,470
Blacks-wins,739,714
Blacks-wins,943,622
Whites-wins,1362,1597
Blacks-wins,1382,922
Blacks-wins,856,826
Blacks-wins,736,622
Blacks-wins,1378,1000
Whites-wins,865,987
Whites-wins,1437,1705
Blacks-wins,950,558
Blacks-wins,633,591
Whites-wins,484,628
Whites-wins,549,1319
Blacks-wins,1055,354
Whites-wins,658,761
Whites-wins,533,647
Whites-wins,743,746
Blacks-wins,731,566
Whites-wins,516,1089
Whites-wins,919,1061
Blacks-wins,867,724
Blacks-wins,632,590
Blacks-wins,881,550
Blacks-wins,728,561
Blacks-wins,827,699
Whites-wins,449,599
Whites-wins,1225,1436
Whites-wins,549,1331
Whites-wins,638,1083
Blacks-wins,1781,861
Blacks-wins,908,741
Blacks-wins,1076,431
Whites-wins,423,443
Whites-wins,801,1040
Whites-wins,702,863
Whites-wins,733,1167
Blacks-wins,728,490
Blacks-wins,956,552
Blacks-wins,1817,579
Whites-wins,546,657
Whites-wins,484,701
Blacks-wins,1557,623
Blacks-wins,790,358
Whites-wins,735,799
Blacks-wins,736,715
Blacks-wins,829,563
Blacks-wins,1573,963
Whites-wins,564,924
Blacks-wins,950,475
Blacks-wins,875,797
Blacks-wins,673,651
Blacks-wins,1041,810
Whites-wins,605,675
Whites-wins,355,1000
Blacks-wins,1075,715
Blacks-wins,1875,440
Blacks-wins,1123,1070
Blacks-wins,711,572
Blacks-wins,1168,1080
Blacks-wins,1546,840
Whites-wins,682,1565
Blacks-wins,868,582
Whites-wins,496,909
Whites-wins,683,1196
Tie-wins,641,641
Blacks-wins,873,369
Whites-wins,562,869
Blacks-wins,1162,717
Blacks-wins,942,676
Whites-wins,728,891
Whites-wins,932,968
Whites-wins,847,928
Blacks-wins,775,559
Blacks-wins,472,404
Whites-wins,494,575
Blacks-wins,669,504
Blacks-wins,1688,880
Blacks-wins,2345,1195
Whites-wins,617,821
Whites-wins,691,811
Blacks-wins,600,455
Blacks-wins,780,649
Whites-wins,680,837
Whites-wins,820,1139
Blacks-wins,1214,897
Whites-wins,819,1068
Whites-wins,685,922
Blacks-wins,1087,593
Whites-wins,1012,1292
Blacks-wins,1454,773
Blacks-wins,969,734
Whites-wins,711,1493
Whites-wins,1135,1414
Blacks-wins,857,731
Blacks-wins,787,756
Whites-wins,523,652
Blacks-wins,579,502
Blacks-wins,724,685
Whites-wins,694,705
Whites-wins,733,763
Blacks-wins,1261,1033
Whites-wins,683,815
Whites-wins,763,1042
Blacks-wins,789,758
Whites-wins,769,998
Blacks-wins,668,632
Whites-wins,226,904
Blacks-wins,827,626
Blacks-wins,705,632
Whites-wins,718,801
Whites-wins,730,856
Whites-wins,659,1352
Whites-wins,597,744
Blacks-wins,1328,921
Blacks-wins,981,724
Whites-wins,569,742
Blacks-wins,1203,551
Whites-wins,608,1358
Whites-wins,582,813
Whites-wins,1141,1335
Whites-wins,415,1406
Whites-wins,496,655
Whites-wins,423,644
Whites-wins,553,636
Blacks-wins,627,357
Whites-wins,675,2141
Whites-wins,577,678
Blacks-wins,1101,460
Whites-wins,446,520
Blacks-wins,851,718
Whites-wins,499,780
Blacks-wins,1227,839
Whites-wins,943,1661
Whites-wins,669,1042
Blacks-wins,1094,1090
Blacks-wins,1067,723
Whites-wins,725,746
Whites-wins,838,973
Blacks-wins,1207,480
Whites-wins,526,846
Blacks-wins,1137,342
Whites-wins,653,804
Whites-wins,682,754
Whites-wins,676,777
Whites-wins,1201,1634
Blacks-wins,1365,939
Blacks-wins,634,384
Blacks-wins,1179,566
Whites-wins,329,1110
Blacks-wins,1301,708
Whites-wins,459,750
Whites-wins,589,902
Blacks-wins,1066,1064
Blacks-wins,957,537
Blacks-wins,1659,945
Whites-wins,600,800
Blacks-wins,1854,692
Blacks-wins,1409,915
Blacks-wins,1381,954
Blacks-wins,1226,677
Blacks-wins,678,354
Blacks-wins,1013,791
Whites-wins,344,651
Blacks-wins,569,511
Blacks-wins,947,436
Whites-wins,761,946
Whites-wins,548,596
Whites-wins,754,783
Whites-wins,1162,1262
Blacks-wins,490,192
Blacks-wins,1620,1222
Whites-wins,594,1262
Blacks-wins,786,529
Blacks-wins,1471,419
Blacks-wins,681,469
Blacks-wins,689,506
Blacks-wins,865,815
Whites-wins,1042,1111
Whites-wins,478,606
Blacks-wins,957,725
Whites-wins,907,1310
Blacks-wins,1164,773
Whites-wins,608,1541
Whites-wins,752,1012
Whites-wins,794,906
Blacks-wins,1071,943
Whites-wins,767,1088
Whites-wins,532,1344
Whites-wins,573,790
Whites-wins,640,917
Blacks-wins,572,276
Whites-wins,465,1240
Blacks-wins,740,614
Blacks-wins,1135,690
Blacks-wins,906,465
Whites-wins,506,1780
Whites-wins,305,610
Blacks-wins,951,752
Blacks-wins,604,570
Blacks-wins,583,382
Blacks-wins,993,546
Blacks-wins,696,657
Whites-wins,697,947
Whites-wins,700,946
Whites-wins,453,1267
Blacks-wins,1148,641
Blacks-wins,1151,358
Whites-wins,934,1105
Blacks-wins,809,806
Whites-wins,892,1025
Blacks-wins,867,360
Whites-wins,574,627
Blacks-wins,1792,639
Blacks-wins,946,614
Whites-wins,590,793
Whites-wins,1193,1987
Blacks-wins,804,734
Whites-wins,963,1854
Whites-wins,848,961
Blacks-wins,895,532
Blacks-wins,1230,951
Blacks-wins,858,820
Whites-wins,838,1342
Whites-wins,997,1814
Whites-wins,495,540
Blacks-wins,1164,375
Whites-wins,558,916
Whites-wins,520,743
Blacks-wins,1325,417
Whites-wins,1330,1738
Blacks-wins,722,525
Whites-wins,396,489
Blacks-wins,627,510
Whites-wins,977,1207
Whites-wins,795,904
Blacks-wins,443,354
Blacks-wins,981,433
Whites-wins,422,1096
Whites-wins,394,693
Whites-wins,335,936
Whites-wins,718,767
Blacks-wins,744,339
Blacks-wins,795,609
Blacks-wins,678,496
Whites-wins,560,809
Whites-wins,662,1798
Whites-wins,538,705
Whites-wins,704,1170
Whites-wins,575,876
Whites-wins,808,809
Whites-wins,344,595
Whites-wins,782,902
Blacks-wins,1127,478
Whites-wins,415,496
Blacks-wins,728,700
Whites-wins,490,1043
Whites-wins,752,855
Blacks-wins,754,699
Blacks-wins,1039,827
Blacks-wins,1030,551
Whites-wins,382,1048
Blacks-wins,1312,735
Whites-wins,759,1251
Whites-wins,576,620
Whites-wins,686,771
Blacks-wins,1391,540
Whites-wins,1051,1404
Whites-wins,1162,1180
Blacks-wins,871,529
Whites-wins,330,891
Whites-wins,962,1227
Whites-wins,997,1093
Whites-wins,881,1256
Whites-wins,946,1437
Whites-wins,499,1116
Whites-wins,350,748
Whites-wins,794,888
Blacks-wins,1002,642
Whites-wins,495,607
Blacks-wins,981,660
Whites-wins,1072,1274
Blacks-wins,980,483
Blacks-wins,1304,988
Blacks-wins,488,457
Blacks-wins,996,768
Blacks-wins,545,405
Whites-wins,662,1417
Whites-wins,826,1331
Whites-wins,798,1136
Whites-wins,687,777
Blacks-wins,821,612
Blacks-wins,931,877
Blacks-wins,851,645
Whites-wins,826,1051
Blacks-wins,788,561
Blacks-wins,898,579
Blacks-wins,1205,819
Whites-wins,705,740
Whites-wins,413,647
Whites-wins,548,675
Whites-wins,693,1036
Whites-wins,557,1001
Whites-wins,655,1319
Whites-wins,456,955
Whites-wins,553,1132
Blacks-wins,1096,872
Blacks-wins,1315,636
Blacks-wins,952,653
Whites-wins,920,1183
Blacks-wins,1299,1059
Blacks-wins,1148,721
Whites-wins,965,1083
Blacks-wins,1518,1139
Whites-wins,757,855
Whites-wins,863,1583
Whites-wins,441,634
Whites-wins,630,822
Whites-wins,999,1628
Whites-wins,502,1042
Blacks-wins,829,498
Whites-wins,981,1058
Whites-wins,239,865
Whites-wins,561,1912
Whites-wins,625,959
Whites-wins,874,1063
Blacks-wins,1546,492
Whites-wins,689,969
Blacks-wins,744,635
Blacks-wins,685,568
Blacks-wins,1015,988
Blacks-wins,764,609
Blacks-wins,899,756
Blacks-wins,647,505
Whites-wins,974,1103
Whites-wins,831,1152
Blacks-wins,1106,572
Blacks-wins,848,595
Whites-wins,493,1094
Whites-wins,754,1043
Whites-wins,704,1395
Whites-wins,597,696
Blacks-wins,1109,745
Whites-wins,731,755
Blacks-wins,1015,881
Blacks-wins,756,614
Blacks-wins,800,547
Whites-wins,611,1001
Blacks-wins,493,269
Whites-wins,878,1107
Whites-wins,1132,1138
Whites-wins,404,940
Blacks-wins,775,736
Blacks-wins,1598,713
Whites-wins,492,731
Blacks-wins,1060,580
Blacks-wins,900,733
Blacks-wins,1102,677
Blacks-wins,1537,1164
Blacks-wins,676,389
Blacks-wins,1208,563
Blacks-wins,845,441
Blacks-wins,1518,1027
Whites-wins,992,1440
Blacks-wins,1132,998
Blacks-wins,1100,833
Blacks-wins,1206,1144
Whites-wins,732,956
Whites-wins,491,877
Blacks-wins,1621,617
Whites-wins,809,829
Blacks-wins,1056,925
Blacks-wins,682,449
Whites-wins,543,678
Blacks-wins,1184,643
Blacks-wins,902,731
Whites-wins,737,799
Whites-wins,777,986
Whites-wins,683,1436
Whites-wins,359,670
Blacks-wins,1083,1045
Whites-wins,1002,1254
Blacks-wins,717,460
Blacks-wins,927,923
Whites-wins,819,1422
Blacks-wins,1084,501
Blacks-wins,713,292
Whites-wins,979,1087
Whites-wins,633,998
Whites-wins,754,1027
Blacks-wins,696,415
Whites-wins,854,918
Blacks-wins,931,632
Blacks-wins,954,420
Whites-wins,679,737
Whites-wins,576,801
Blacks-wins,1037,744
Blacks-wins,897,569
Whites-wins,761,974
Blacks-wins,1049,590
Whites-wins,553,854
Blacks-wins,1079,638
Blacks-wins,908,403
Blacks-wins,798,663
Whites-wins,368,1284
Whites-wins,391,1002
Blacks-wins,695,680
Whites-wins,449,478
Blacks-wins,1105,1083
Whites-wins,572,955
Whites-wins,628,950
Blacks-wins,1177,549
Blacks-wins,1234,376
Whites-wins,739,1116
Whites-wins,828,978
Whites-wins,929,1109
Whites-wins,337,1007
Blacks-wins,1045,713
Blacks-wins,753,635
Whites-wins,706,1147
Blacks-wins,996,592
Blacks-wins,680,425
Whites-wins,933,1510
Blacks-wins,692,384
Blacks-wins,1247,1225
Whites-wins,489,694
Whites-wins,738,752
Whites-wins,587,814
Whites-wins,591,812
Blacks-wins,1213,870
Blacks-wins,1050,608
Whites-wins,466,769
Blacks-wins,768,533
Blacks-wins,832,789
Blacks-wins,770,543
Whites-wins,577,813
Blacks-wins,695,561
Whites-wins,792,1225
Whites-wins,692,795
Blacks-wins,1409,847
Whites-wins,650,846
Whites-wins,767,850
Blacks-wins,984,523
Whites-wins,287,1122
Whites-wins,437,511
Blacks-wins,803,669
Blacks-wins,707,398
Whites-wins,426,1059
Blacks-wins,1055,733
Whites-wins,547,857
Blacks-wins,941,446
Whites-wins,444,638
Whites-wins,678,1603
Blacks-wins,1385,993
Whites-wins,1025,1242
Whites-wins,749,1336
Blacks-wins,1041,431
Whites-wins,691,842
Whites-wins,877,1017
Whites-wins,856,969
Blacks-wins,997,751
Whites-wins,549,760
Blacks-wins,594,522
Blacks-wins,798,717
Blacks-wins,1299,691
Blacks-wins,780,613
Whites-wins,540,1086
Blacks-wins,1945,1064
Blacks-wins,1561,1422
Blacks-wins,815,249
Blacks-wins,798,658
Whites-wins,789,959
Whites-wins,1005,1025
Blacks-wins,1317,835
Whites-wins,391,725
Blacks-wins,1032,686
Blacks-wins,1707,871
Whites-wins,507,914
Blacks-wins,605,446
Whites-wins,617,789
Whites-wins,782,1187
Whites-wins,455,1184
Whites-wins,1290,1920
Blacks-wins,1551,812
Whites-wins,661,1505
Blacks-wins,911,477
Whites-wins,427,736
Whites-wins,316,664
Whites-wins,723,799
Blacks-wins,709,620
Blacks-wins,905,776
Whites-wins,368,780
Whites-wins,677,853
Whites-wins,722,798
Blacks-wins,827,625
Blacks-wins,610,438
Whites-wins,524,890
Whites-wins,448,1213
Blacks-wins,690,428
Blacks-wins,1367,519
Blacks-wins,654,604
Whites-wins,492,1292
Whites-wins,537,864
Blacks-wins,1043,957
Blacks-wins,1741,921
Whites-wins,440,599
Blacks-wins,780,557
Blacks-wins,1397,442
Whites-wins,1061,1527
Whites-wins,587,712
Blacks-wins,780,537
Blacks-wins,1169,1065
Whites-wins,618,905
Blacks-wins,1329,911
Whites-wins,839,1263
Whites-wins,811,850
Whites-wins,816,1357
Blacks-wins,1213,931
Blacks-wins,928,454
Blacks-wins,1279,1094
Whites-wins,507,1349
Whites-wins,677,797
Blacks-wins,1099,933
Whites-wins,620,877
Whites-wins,584,754
Blacks-wins,666,593
Blacks-wins,684,459
Whites-wins,596,728
Whites-wins,1015,1223
Whites-wins,999,1236
Blacks-wins,1049,462
Blacks-wins,1125,872
Blacks-wins,718,631
Whites-wins,618,682
Blacks-wins,1203,1190
Whites-wins,585,953
Blacks-wins,1245,908
Blacks-wins,875,769
Whites-wins,577,656
Whites-wins,880,1047
Whites-wins,516,539
Blacks-wins,1218,852
Whites-wins,793,996
Whites-wins,845,1196
Whites-wins,1156,1164
Whites-wins,567,1510
Blacks-wins,1095,874
Whites-wins,644,1063
Blacks-wins,1600,523
Whites-wins,450,1092
Blacks-wins,656,432
Blacks-wins,1158,1021
Blacks-wins,1076,453
Whites-wins,997,1111
Blacks-wins,876,430
Blacks-wins,1299,518
Blacks-wins,751,618
Blacks-wins,707,626
Whites-wins,866,1093
Whites-wins,481,1161
Blacks-wins,1062,792
Blacks-wins,1034,730
Blacks-wins,967,814
Blacks-wins,864,709
Whites-wins,782,1392
Whites-wins,1035,1632
Blacks-wins,1131,725
Whites-wins,402,690
Blacks-wins,730,538
Whites-wins,400,784
Blacks-wins,1321,772
Blacks-wins,1142,544
Whites-wins,696,779
Blacks-wins,1019,921
Whites-wins,1172,2049
Whites-wins,386,693
Whites-wins,473,820
Blacks-wins,1259,893
Whites-wins,416,1311
Blacks-wins,989,562
Blacks-wins,981,472
Blacks-wins,858,635
Whites-wins,584,688
Whites-wins,547,1223
Whites-wins,597,684
Whites-wins,596,1060
Whites-wins,408,1218
Blacks-wins,1306,1292
Whites-wins,871,1099
Whites-wins,1028,1141
Whites-wins,590,980
Blacks-wins,1446,746
Whites-wins,853,921
Whites-wins,585,679
Tie-wins,1088,1088
Blacks-wins,1247,371
Whites-wins,571,1122
Blacks-wins,1275,1128
Whites-wins,569,650
Blacks-wins,895,572
Blacks-wins,1208,534
Blacks-wins,981,575
Blacks-wins,1087,944
Whites-wins,584,1071
Whites-wins,746,927
Blacks-wins,1638,1238
Blacks-wins,1236,540
Blacks-wins,997,517
Blacks-wins,873,623
Whites-wins,396,1065
Blacks-wins,723,586
Whites-wins,884,1062
Blacks-wins,1125,1119
Whites-wins,794,803
Blacks-wins,1291,707
Whites-wins,939,958
Whites-wins,1009,1915
Whites-wins,506,724
Whites-wins,574,688
Whites-wins,490,509
Whites-wins,413,935
Whites-wins,773,947
Whites-wins,819,937
Blacks-wins,1567,1103
Whites-wins,521,644
Whites-wins,466,661
Blacks-wins,1263,793
Whites-wins,645,710
Blacks-wins,712,501
Blacks-wins,807,753
Blacks-wins,1443,1153
Whites-wins,489,501
Blacks-wins,967,634
Whites-wins,498,890
Whites-wins,574,630
Blacks-wins,1858,1477
Blacks-wins,987,934
Blacks-wins,844,795
Whites-wins,442,566
Blacks-wins,571,567
Whites-wins,815,1126
Whites-wins,349,558
Blacks-wins,1543,865
Blacks-wins,848,760
Whites-wins,409,809
Whites-wins,689,1223
Blacks-wins,747,706
Blacks-wins,759,716
Whites-wins,685,1128
Whites-wins,636,640
Blacks-wins,589,575
Whites-wins,662,770
Whites-wins,486,648
Whites-wins,397,519
Whites-wins,638,840
Blacks-wins,998,939
Whites-wins,716,1298
Blacks-wins,663,631
Whites-wins,792,1061
Whites-wins,804,1462
Blacks-wins,815,507
Whites-wins,412,960
Blacks-wins,817,424
Whites-wins,609,752
Blacks-wins,829,821
Whites-wins,707,844
Whites-wins,470,1016
Blacks-wins,1271,747
Blacks-wins,1243,583
Whites-wins,721,971
Blacks-wins,1717,493
Whites-wins,581,601
Blacks-wins,1082,784
Whites-wins,768,985
Blacks-wins,932,871
Blacks-wins,1276,623
Whites-wins,484,855
Blacks-wins,1058,734
Blacks-wins,1471,571
Whites-wins,889,1409
Whites-wins,569,809
Whites-wins,773,963
Blacks-wins,789,754
Whites-wins,568,862
Whites-wins,1077,1123
Whites-wins,513,671
Whites-wins,304,1187
Whites-wins,800,1269
Blacks-wins,1273,1110
Blacks-wins,1604,1588
Blacks-wins,1578,542
Blacks-wins,1219,1025
Blacks-wins,813,576
Whites-wins,445,1810
Blacks-wins,921,748
Whites-wins,435,450
Whites-wins,491,1457
Whites-wins,768,774
Whites-wins,470,719
Whites-wins,514,743
Blacks-wins,810,786
Blacks-wins,1082,981
Blacks-wins,713,624
Whites-wins,671,749
Whites-wins,418,557
Blacks-wins,1406,1272
Whites-wins,638,857
Whites-wins,760,905
Blacks-wins,951,587
Whites-wins,866,1282
Whites-wins,620,1055
Whites-wins,675,1254
Whites-wins,1484,1910
Whites-wins,776,937
Blacks-wins,851,294
Blacks-wins,633,570
Whites-wins,992,1026
Whites-wins,847,1231
Whites-wins,732,981
Whites-wins,683,1142
Blacks-wins,957,339
Blacks-wins,1200,830
Blacks-wins,774,661
Whites-wins,591,969
Blacks-wins,1247,706
Blacks-wins,1870,421
Whites-wins,882,1453
Whites-wins,598,745
Whites-wins,540,619
Whites-wins,361,745
Whites-wins,517,1246
Whites-wins,470,714
Whites-wins,911,1477
Blacks-wins,971,914
Whites-wins,994,1451
Whites-wins,625,872
Whites-wins,778,1260
Blacks-wins,714,610
Blacks-wins,876,856
Whites-wins,955,1342
Blacks-wins,1463,690
Blacks-wins,1496,1242
Blacks-wins,992,648
Blacks-wins,1348,758
Whites-wins,508,738
Blacks-wins,659,569
Blacks-wins,915,761
Blacks-wins,974,923
Blacks-wins,664,663
Blacks-wins,1363,1338
Whites-wins,1048,1308
Blacks-wins,1164,685
Whites-wins,556,1193
Whites-wins,614,657
Whites-wins,539,628
Whites-wins,238,672
Whites-wins,533,1214
Blacks-wins,596,592
Whites-wins,719,961
Whites-wins,847,1048
Whites-wins,391,709
Whites-wins,1119,1215
Whites-wins,544,718
Blacks-wins,1185,514
Blacks-wins,856,380
Blacks-wins,592,365
Whites-wins,488,532
Whites-wins,1273,1494
Whites-wins,912,1279
Blacks-wins,744,662
Whites-wins,690,998
Whites-wins,335,926
Whites-wins,1070,1198
Blacks-wins,1432,856
Blacks-wins,1412,749
Blacks-wins,1568,718
Blacks-wins,737,527
Whites-wins,703,716
Whites-wins,412,1050
Blacks-wins,986,680
Whites-wins,682,978
Blacks-wins,1433,631
Blacks-wins,667,596
Blacks-wins,663,346
Whites-wins,519,523
Blacks-wins,946,548
Whites-wins,920,1445
Blacks-wins,1426,923
Whites-wins,535,1170
Blacks-wins,1283,563
Whites-wins,735,885
Blacks-wins,965,827
Blacks-wins,1171,536
Blacks-wins,1378,755
Whites-wins,735,849
Blacks-wins,847,750
Blacks-wins,1723,638
Whites-wins,973,1340
Whites-wins,501,743
Whites-wins,433,1272
Blacks-wins,897,623
Whites-wins,601,1009
Blacks-wins,1488,984
Blacks-wins,859,687
Blacks-wins,818,508
Whites-wins,869,1197
Whites-wins,910,1386
Blacks-wins,1237,369
Whites-wins,867,1102
Blacks-wins,792,358
Whites-wins,592,705
Whites-wins,414,900
Whites-wins,560,739
Whites-wins,664,843
Whites-wins,880,929
Whites-wins,627,1088
Whites-wins,690,1362
Blacks-wins,1283,764
Blacks-wins,1229,1068
Whites-wins,770,1219
Whites-wins,704,837
Blacks-wins,639,410
Whites-wins,461,671
Whites-wins,862,883
Blacks-wins,817,460
Blacks-wins,725,461
Whites-wins,732,1458
Blacks-wins,1124,376
Blacks-wins,839,682
Blacks-wins,1417,800
Blacks-wins,870,829
Whites-wins,703,853
Whites-wins,1088,1096
Whites-wins,446,857
Whites-wins,653,1264
Whites-wins,688,690
Whites-wins,667,1022
Blacks-wins,1000,520
Blacks-wins,1180,531
Blacks-wins,1143,1105
Blacks-wins,1419,827
Whites-wins,750,1105
Blacks-wins,593,501
Whites-wins,486,691
Whites-wins,589,591
Blacks-wins,1575,1367
Blacks-wins,915,559
Blacks-wins,1197,1128
Whites-wins,618,1104
Whites-wins,400,833
Whites-wins,1111,1455
Whites-wins,730,1491
Blacks-wins,1187,501
Whites-wins,554,830
Blacks-wins,955,937
Whites-wins,897,1257
Blacks-wins,795,482
Blacks-wins,1655,1640
Blacks-wins,778,584
Blacks-wins,896,681
Whites-wins,714,864
Blacks-wins,1295,1035
Whites-wins,320,544
Blacks-wins,1159,742
Whites-wins,891,1539
Blacks-wins,1015,986
Whites-wins,585,1008
Blacks-wins,1013,948
Whites-wins,968,1067
Blacks-wins,1241,1051
Blacks-wins,770,502
Blacks-wins,1007,848
Blacks-wins,743,415
Whites-wins,399,452
Whites-wins,719,745
Blacks-wins,1392,916
Whites-wins,685,1776
Whites-wins,632,920
Blacks-wins,1457,899
Whites-wins,775,1330
Whites-wins,398,816
Blacks-wins,849,722
Whites-wins,529,1306
Whites-wins,714,951
Whites-wins,602,1044
Whites-wins,914,2157
Blacks-wins,837,713
Blacks-wins,802,602
Whites-wins,599,601
Whites-wins,502,1092
Blacks-wins,1732,1090
Blacks-wins,938,775
Whites-wins,286,635
Whites-wins,766,1041
Whites-wins,645,836
Whites-wins,535,748
Whites-wins,658,668
Whites-wins,718,946
Whites-wins,956,985
Blacks-wins,1232,917
Whites-wins,1157,1244
Whites-wins,691,1002
Blacks-wins,1116,524
Tie-wins,778,778
Whites-wins,682,1522
Whites-wins,1169,1287
Blacks-wins,983,316
Whites-wins,716,744
Blacks-wins,843,570
Whites-wins,986,1202
Blacks-wins,1015,693
Whites-wins,467,682
Blacks-wins,1020,809
Blacks-wins,1344,749
Blacks-wins,867,672
Blacks-wins,665,616
Blacks-wins,1056,589
Blacks-wins,513,395
Blacks-wins,1171,629
Blacks-wins,1301,841
Whites-wins,975,1051
Blacks-wins,1006,674
